1.2123462411e+05	9.4362476324e-09	2.2352457526e-04	1.3037568943e+02	2.0076254800e+02	1.4282007101e+00	4.1414398971e-02	
1.2187931470e+05	8.5453849503e-09	2.0370756760e-04	1.3164967647e+02	2.0104974503e+02	1.4266051412e+00	4.1355237066e-02	
1.2252743356e+05	7.7332106023e-09	1.8563852132e-04	1.3298205506e+02	2.0134126079e+02	1.4249642709e+00	4.1295358638e-02	
1.2317899893e+05	6.9940249277e-09	1.6917528845e-04	1.3436576928e+02	2.0163719265e+02	1.4232901269e+00	4.1234751211e-02	
1.2383402913e+05	6.3227691635e-09	1.5420720332e-04	1.3579385561e+02	2.0193772795e+02	1.4215926949e+00	4.1173383756e-02	
1.2449254260e+05	5.7142023623e-09	1.4061968347e-04	1.3725911404e+02	2.0224305919e+02	1.4198822795e+00	4.1111224355e-02	
1.2515455785e+05	5.1628938284e-09	1.2829399457e-04	1.3875410137e+02	2.0255338393e+02	1.4181695214e+00	4.1048240251e-02	
1.2582009350e+05	4.6632187447e-09	1.1710715473e-04	1.4027112577e+02	2.0286890477e+02	1.4164654040e+00	4.0984397826e-02	
1.2648916828e+05	4.2095753711e-09	1.0693634229e-04	1.4180250474e+02	2.0318983700e+02	1.4147807663e+00	4.0919661393e-02	
1.2716180100e+05	3.7982418404e-09	9.7696629940e-05	1.4334277327e+02	2.0351647119e+02	1.4131221463e+00	4.0853983082e-02	
1.2783801060e+05	3.4264984269e-09	8.9323136679e-05	1.4488763958e+02	2.0384914400e+02	1.4114937426e+00	4.0787307563e-02	
1.2851781607e+05	3.0915360474e-09	8.1748834743e-05	1.4643268662e+02	2.0418820176e+02	1.4098998532e+00	4.0719577906e-02	
1.2920123656e+05	2.7904429065e-09	7.4904270622e-05	1.4797335584e+02	2.0453400028e+02	1.4083449024e+00	4.0650735611e-02	
1.2988829128e+05	2.5202021234e-09	6.8717509157e-05	1.4950494412e+02	2.0488690509e+02	1.4068334442e+00	4.0580720575e-02	
1.3057899955e+05	2.2776893119e-09	6.3114076555e-05	1.5102260049e+02	2.0524729160e+02	1.4053701646e+00	4.0509471055e-02	
1.3127338082e+05	2.0596872544e-09	5.8017388878e-05	1.5252134656e+02	2.0561554368e+02	1.4039598601e+00	4.0436924005e-02	
1.3197145460e+05	1.8635668121e-09	5.3368094055e-05	1.5399701616e+02	2.0599198727e+02	1.4026064606e+00	4.0363029685e-02	
1.3267324053e+05	1.6875402553e-09	4.9131275878e-05	1.5544660505e+02	2.0637686565e+02	1.4013126656e+00	4.0287757111e-02	
1.3337875836e+05	1.5298201895e-09	4.5272590051e-05	1.5686711051e+02	2.0677042139e+02	1.4000811492e+00	4.0211076046e-02	
1.3408802793e+05	1.3885555206e-09	4.1756459247e-05	1.5825544322e+02	2.0717290253e+02	1.3989146511e+00	4.0132955650e-02	
1.3480106919e+05	1.2618299927e-09	3.8546044756e-05	1.5960842535e+02	2.0758456266e+02	1.3978159782e+00	4.0053364469e-02	
1.3551790219e+05	1.1477336402e-09	3.5604643970e-05	1.6092294122e+02	2.0800568284e+02	1.3967877855e+00	3.9972266703e-02	
1.3623854711e+05	1.0449941903e-09	3.2908037914e-05	1.6219725915e+02	2.0843676044e+02	1.3958306636e+00	3.9889589926e-02	
1.3696302420e+05	9.5268877693e-10	3.0438853947e-05	1.6343042978e+02	2.0887842374e+02	1.3949440079e+00	3.9805239696e-02	
1.3769135386e+05	8.6986559305e-10	2.8179167318e-05	1.6462149605e+02	2.0933131970e+02	1.3941271579e+00	3.9719118751e-02	
1.3842355656e+05	7.9553899557e-10	2.6110405693e-05	1.6576948428e+02	2.0979611303e+02	1.3933794092e+00	3.9631127161e-02	
1.3915965290e+05	7.2868872958e-10	2.4213334236e-05	1.6687340393e+02	2.1027348666e+02	1.3927000123e+00	3.9541162275e-02	
1.3989966359e+05	6.6825913718e-10	2.2468040407e-05	1.6793224731e+02	2.1076414205e+02	1.3920881712e+00	3.9449118663e-02	
1.4064360944e+05	6.1324160535e-10	2.0855390316e-05	1.6894522910e+02	2.1126877130e+02	1.3915429814e+00	3.9354894642e-02	
1.4139151138e+05	5.6309886738e-10	1.9364528744e-05	1.6991301057e+02	2.1178791311e+02	1.3910631184e+00	3.9258425847e-02	
